           1   4.8622167523454198        4.0946836269045453E-002  0.45239576411124349        2.1269705718372396E-002
           2   3.7593581311905115        5.0918436990157107E-002  0.23618506293604538        2.1734188506441644E-002
           4   2.6751638846580348        6.0744708373489026E-002  0.12153580531124381        2.2048770456655341E-002
           8   1.6728975671171524        6.7933360933076697E-002   6.1677003473433842E-002   2.2213094281603545E-002
          16  0.93724558642374101        7.1910196229539841E-002   3.1058914203895557E-002   2.2292352508852295E-002
          32  0.49303454740615449        7.3759529962238599E-002   1.5570036956789489E-002   2.2321495440171511E-002
          64  0.25304833061171844        7.4730329232581882E-002   7.7867569512166460E-003   2.2324023293156223E-002
         128  0.12742415779246774        7.4995884373526694E-002   3.8817578834199843E-003   2.2290754191188943E-002
         256   6.4018371824107231E-002   7.5176419031458247E-002   1.9382531119806229E-003   2.2275813027780186E-002
         512   3.2029921052028808E-002   7.5201726874586594E-002   9.7096395687837561E-004   2.2297205158054847E-002
        1024   1.5887606132963878E-002   7.4905955467629029E-002   4.8328282860614824E-004   2.2247785940214284E-002
        2048   7.8488124823624175E-003   7.4464379322731727E-002   2.4426053279366492E-004   2.2370322466110443E-002
        4096   4.0823053775824658E-003   7.5955430997373188E-002   1.2554477579078218E-004   2.2683204580361698E-002
        8192   2.0007305005229534E-003   7.5230412768362356E-002   6.1280302407329737E-005   2.2421187716191594E-002
           1   4.8622167523454198        4.0946836269045453E-002  0.45239576411124349        2.1269705718372396E-002
           2   3.7593581311905115        5.0918436990157107E-002  0.23618506293604538        2.1734188506441644E-002
           4   2.6751638846580348        6.0744708373489026E-002  0.12153580531124381        2.2048770456655341E-002
           8   1.6728975671171524        6.7933360933076697E-002   6.1677003473433842E-002   2.2213094281603545E-002
          16  0.93724558642374101        7.1910196229539841E-002   3.1058914203895557E-002   2.2292352508852295E-002
          32  0.49303454740615449        7.3759529962238599E-002   1.5570036956789489E-002   2.2321495440171511E-002
          64  0.25304833061171844        7.4730329232581882E-002   7.7867569512166460E-003   2.2324023293156223E-002
         128  0.12742415779246774        7.4995884373526694E-002   3.8817578834199843E-003   2.2290754191188943E-002
         256   6.4018371824107231E-002   7.5176419031458247E-002   1.9382531119806229E-003   2.2275813027780186E-002
         512   3.2029921052028808E-002   7.5201726874586594E-002   9.7096395687837561E-004   2.2297205158054847E-002
        1024   1.5887606132963878E-002   7.4905955467629029E-002   4.8328282860614824E-004   2.2247785940214284E-002
        2048   7.8488124823624175E-003   7.4464379322731727E-002   2.4426053279366492E-004   2.2370322466110443E-002
        4096   4.0823053775824658E-003   7.5955430997373188E-002   1.2554477579078218E-004   2.2683204580361698E-002
        8192   2.0007305005229534E-003   7.5230412768362356E-002   6.1280302407329737E-005   2.2421187716191594E-002
